SubjectNum,Activity,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z,tGravityAcc-mean-X,tGravityAcc-mean-Y,tGravityAcc-mean-Z,tGravityAcc-std-X,tGravityAcc-std-Y,tGravityAcc-std-Z,tBodyAccJerk-mean-X,tBodyAccJerk-mean-Y,tBodyAccJerk-mean-Z,tBodyAccJerk-std-X,tBodyAccJerk-std-Y,tBodyAccJerk-std-Z,tBodyGyro-mean-X,tBodyGyro-mean-Y,tBodyGyro-mean-Z,tBodyGyro-std-X,tBodyGyro-std-Y,tBodyGyro-std-Z,tBodyGyroJerk-mean-X,tBodyGyroJerk-mean-Y,tBodyGyroJerk-mean-Z,tBodyGyroJerk-std-X,tBodyGyroJerk-std-Y,tBodyGyroJerk-std-Z,tBodyAccMag-mean,tBodyAccMag-std,tGravityAccMag-mean,tGravityAccMag-std,tBodyAccJerkMag-mean,tBodyAccJerkMag-std,tBodyGyroMag-mean,tBodyGyroMag-std,tBodyGyroJerkMag-mean,tBodyGyroJerkMag-std,fBodyAcc-mean-X,fBodyAcc-mean-Y,fBodyAcc-mean-Z,fBodyAcc-std-X,fBodyAcc-std-Y,fBodyAcc-std-Z,fBodyAccJerk-mean-X,fBodyAccJerk-mean-Y,fBodyAccJerk-mean-Z,fBodyAccJerk-std-X,fBodyAccJerk-std-Y,fBodyAccJerk-std-Z,fBodyGyro-mean-X,fBodyGyro-mean-Y,fBodyGyro-mean-Z,fBodyGyro-std-X,fBodyGyro-std-Y,fBodyGyro-std-Z,fBodyAccMag-mean,fBodyAccMag-std,fBodyBodyAccJerkMag-mean,fBodyBodyAccJerkMag-std,fBodyBodyGyroMag-mean,fBodyBodyGyroMag-std,fBodyBodyGyroJerkMag-mean,fBodyBodyGyroJerkMag-std,SubjectNum,Activity
3,STANDING,0.275963111713115,-0.0147510584213115,-0.106642090824771,-0.931337183770492,-0.861513027058197,-0.915558327295082,0.426887407131148,0.191505959002825,0.152896612310656,-0.966442537213115,-0.966620913196721,-0.951655706967213,0.0807704335318853,0.00928855263887705,-0.00523547885770492,-0.92346385204918,-0.896796986311476,-0.964684348032787,-0.0205562289317213,-0.0752614768590164,0.103831732368852,-0.906172148196721,-0.92618246557377,-0.92000292795082,-0.10127613945082,-0.0421913995229508,-0.0532340339590164,-0.92618658942623,-0.967176613360656,-0.95051175295082,-0.900311313770492,-0.904688205491803,-0.900311313770492,-0.904688205491803,-0.925914341885246,-0.916584226639344,-0.887279811393443,-0.890479945737705,-0.954470561885246,-0.954700055819672,-0.92994734442623,-0.874583724393443,-0.934240326803279,-0.932242683360656,-0.863351898886885,-0.912524813442623,-0.928945093606557,-0.902790947295082,-0.959682508360656,-0.924904995983607,-0.897360647844262,-0.968366408360656,-0.894557317213115,-0.937369459754098,-0.918846861557377,-0.910838520163934,-0.920989555245902,-0.928164703032787,-0.908107085901639,-0.917769777622951,-0.916465287459016,-0.91642672295082,-0.915517633278689,-0.89389063204918,-0.955253271311475,-0.957247799180328,4,5.11475409836066
3,LAYING,0.2742768825,-0.0177962855659677,-0.104471997567742,-0.54808978968871,-0.559212729674113,-0.709944757903226,0.354525783387097,0.364016395892742,0.310997352854839,-0.97090430483871,-0.959400141290322,-0.954050845967742,0.0804807548475806,0.0105357165717742,-0.0102405145483911,-0.604395163111371,-0.57140377781129,-0.820877837983871,-0.0345986997173387,-0.0755060922016129,0.10146787518871,-0.693838960145161,-0.81047358516129,-0.731492250322581,-0.104339297826613,-0.0397853809,-0.0626537931516129,-0.705580292177419,-0.900994855725806,-0.703718543362903,-0.542065681691129,-0.576993275145161,-0.542065681691129,-0.576993275145161,-0.631919209263145,-0.630544376217742,-0.653335110774194,-0.701985752282258,-0.803983450483871,-0.828241741854839,-0.582579752903226,-0.539787005902419,-0.74409851516129,-0.536787367222581,-0.599619564585484,-0.715253665564516,-0.61904404211129,-0.585512481715807,-0.801387929435484,-0.625619598131452,-0.586335572462097,-0.839251299435484,-0.627090065037097,-0.838018019193548,-0.664126089,-0.716297921395161,-0.798580667741936,-0.784154796048387,-0.563518173974194,-0.65186038591129,-0.613736726089516,-0.656377272064516,-0.729455563064516,-0.736124355403226,-0.822745956129032,-0.848627838225806,4,2.40322580645161
5,WALKING,0.263674667294643,-0.0200753129080625,-0.0917831127142857,-0.626939561223214,-0.39591809991875,-0.661399300482143,0.914924960089286,-0.0241193374859821,0.0405323707669643,-0.966881855535714,-0.944972038482143,-0.930688029294643,0.0798257672741072,-0.00636518924642857,-0.00262204230678571,-0.636513990616071,-0.526817215269643,-0.791481763482143,-0.0412110499646429,-0.0726343913867857,0.0818866190357143,-0.724029966071429,-0.723067536428571,-0.621090504553571,-0.0907130559419643,-0.0436213332464286,-0.0487925105383929,-0.66123633825,-0.773881365714286,-0.563523914402679,-0.529355989697321,-0.621901306428572,-0.529355989697321,-0.621901306428572,-0.62967991775,-0.620861751071429,-0.6348399125,-0.702921027321429,-0.710177833839286,-0.729164699017857,-0.625380864776786,-0.450513293545536,-0.703874288035714,-0.628303051169643,-0.408419226583036,-0.668206874921429,-0.657755241339286,-0.572321829067322,-0.77854726,-0.646915038142857,-0.50938418216875,-0.802800186339286,-0.661113199285714,-0.734465339553571,-0.572879383285714,-0.7445917875,-0.719429500089286,-0.674334613660714,-0.605043255339286,-0.694927236517857,-0.61526357696875,-0.631148863660714,-0.711105498660714,-0.751995254821429,-0.759810293571429,-0.711860656785714,9.46428571428571,4.51785714285714
5,WALKING_UPSTAIRS,0.27138871112766,-0.0283458037140426,-0.113264235425532,-0.380785722503191,-0.226661447697872,-0.494802481162766,0.444810642659574,-0.148879201120213,-0.0464052699464894,-0.954118106595745,-0.923756216914894,-0.934187283308511,0.0898091384606383,0.0122230946310638,-0.00723172339393617,-0.459032133606383,-0.398428129989362,-0.718673150957447,0.00161878995744681,-0.0940843839170213,0.0750832540712766,-0.60232862393617,-0.59682944,-0.487533285117021,-0.118712226702128,-0.0510052388696809,-0.0506611650925532,-0.536363951882979,-0.719017592978723,-0.530017264351064,-0.306954733453149,-0.42205551262766,-0.306954733453149,-0.42205551262766,-0.47354397243617,-0.503752305882979,-0.457686114355319,-0.548374250744681,-0.631709517553191,-0.682076587234043,-0.441968542180851,-0.293334145393617,-0.595703750734043,-0.359448423032979,-0.243917520037234,-0.484058348964894,-0.507631155892553,-0.447564385521277,-0.69674854287234,-0.458067265807021,-0.3857544992,-0.739215898723404,-0.487186515144681,-0.634314542659574,-0.410536595580851,-0.639910645744681,-0.580347099574468,-0.563314811702128,-0.431671515159574,-0.508918660914894,-0.484902642702128,-0.533630850851064,-0.574915397978723,-0.60922938106383,-0.690919769042553,-0.693362828617021,9.46808510638298,4.40425531914894
5,WALKING_DOWNSTAIRS,0.288443224095745,-0.0125074097521277,-0.103467460276596,-0.348463549553192,-0.430368373756383,-0.637829565957447,0.578180826382979,0.0772657303532979,0.165238399639969,-0.960448501170213,-0.948860144148936,-0.952777615,0.0910521201340426,0.0123692631085106,0.013267425437766,-0.471000815024468,-0.459677122456383,-0.747394699361702,-0.0506122417404255,-0.0631975511855319,0.0925011446595745,-0.713259056053192,-0.681048880531915,-0.595565878,-0.103203329648936,-0.0557822684090426,-0.0500689324829787,-0.688202077553192,-0.744800215744681,-0.508006042288298,-0.375075309031915,-0.372153007021277,-0.375075309031915,-0.372153007021277,-0.518693394244681,-0.497210105385106,-0.576937914574468,-0.647621934115958,-0.686678680638298,-0.709265095,-0.436550396978723,-0.438414006361702,-0.664969742765957,-0.317829035531915,-0.462412816671277,-0.65168960393617,-0.506279992452128,-0.512354518834043,-0.730633416170213,-0.481947166478723,-0.438840867394468,-0.762356923191489,-0.625739091244681,-0.669819129361702,-0.498381895660319,-0.74198070893617,-0.691376485851064,-0.670739297446809,-0.399909967297872,-0.455500779474468,-0.478770112828085,-0.525968307340426,-0.648353141834043,-0.710922335425532,-0.712046299361702,-0.727341446595745,9.46808510638298,5.06382978723404
5,SITTING,0.274082899886364,-0.0120200341716023,-0.109504264610227,-0.579783194284091,-0.596945489465909,-0.572198379556818,0.89507568375,0.0740153582886364,-0.0270642483193182,-0.966171201477273,-0.923505057738636,-0.909894542045454,0.100360324343182,-0.0158416606625,-0.0127180607024545,-0.610454165590909,-0.734454190204546,-0.792503183977273,-0.0844300861602273,-0.0664797511284091,0.108273734696591,-0.649492939431818,-0.662116124545455,-0.582347648795455,-0.0796732985329545,-0.0498106754829546,-0.0485234231454546,-0.793380423977273,-0.811089792386364,-0.780648828636364,-0.537890860894318,-0.568311190393864,-0.537890860894318,-0.568311190393864,-0.673614598068182,-0.652297219759091,-0.518912321496591,-0.664738032840909,-0.797901785681818,-0.826136223636364,-0.596351047314773,-0.632227621204546,-0.650545471613636,-0.5743458326875,-0.606242216754546,-0.565539676395455,-0.648253085693182,-0.741582509840909,-0.774463322386364,-0.607261699590909,-0.745634722909091,-0.809029214886364,-0.622734924147727,-0.700371894659091,-0.634023025715909,-0.6618504905,-0.644268515556818,-0.606405587284091,-0.574010520613636,-0.633688194954545,-0.6448551103,-0.664530640625,-0.713126549545455,-0.691363590852273,-0.819471458409091,-0.848273216477273,9,2.34090909090909
5,STANDING,0.281627534196429,-0.0131600112806786,-0.106104089705357,-0.570960144821429,-0.561849664053571,-0.452070822434464,0.923806429642857,-0.0323448130610714,0.0340344402126786,-0.974438171428572,-0.948558629821429,-0.931545355714286,0.0587236906026786,0.0130217838116071,0.00434831999830357,-0.580484264952679,-0.628806628125,-0.673546152017857,-0.0553966110979464,-0.0575035250919643,0.0884785414794643,-0.701455953571429,-0.700138582428571,-0.60428662078625,-0.09181541301875,-0.0415532695303571,-0.0488337402328572,-0.747688198839286,-0.75404421375,-0.701465278303571,-0.492263593053571,-0.56763673125,-0.492263593053571,-0.56763673125,-0.591049745580357,-0.599753621785714,-0.6057613138625,-0.673440650803571,-0.740985897321429,-0.764488690625,-0.600453700339286,-0.588714440357143,-0.558770932151786,-0.5609681605,-0.577044414625,-0.441494493191786,-0.626061733438393,-0.660574156607143,-0.659093556383929,-0.5723453265125,-0.620665917839286,-0.687268592857143,-0.661681668303571,-0.689288486785714,-0.591194031175893,-0.716376353482143,-0.710262361875,-0.645773273410714,-0.563029642857143,-0.640314408982143,-0.602514553227679,-0.599223263357143,-0.702865665714286,-0.712863320803571,-0.769721167589286,-0.774258264464286,9,1.60714285714286
5,LAYING,0.279694418846154,-0.0228059693275962,-0.105736780342308,-0.675856979038462,-0.698985944521154,-0.6901587969,0.227501496057692,0.430621936592308,0.0802653370327885,-0.956996724903846,-0.960103472307692,-0.9387385275,0.0877864967019231,0.00674048605798077,0.00146133911855769,-0.699052971778846,-0.777278320836539,-0.818112321442308,-0.0660636717664423,-0.0715717950071154,0.141864785230769,-0.76785050375,-0.780503162980769,-0.686245298152692,-0.0954049989946154,-0.0357403720894231,-0.0626480307057692,-0.841702916057692,-0.850161566538462,-0.836462738269231,-0.660088424307692,-0.656906181038462,-0.660088424307692,-0.656906181038462,-0.744847430323077,-0.705719877134615,-0.665380042275,-0.751487475769231,-0.846615602692308,-0.853957860576923,-0.683935391230769,-0.719204478576923,-0.726548201592596,-0.674599218086538,-0.708422637413462,-0.694676743278846,-0.723451802038461,-0.784998855,-0.797753366423077,-0.701405499519231,-0.784682121673077,-0.83738879375,-0.750082420557692,-0.791185817298077,-0.727536069177885,-0.775684569519231,-0.776830345192308,-0.704604075440385,-0.660808912826923,-0.708603201413462,-0.707504022317308,-0.706046821134615,-0.785213842596154,-0.772871654038462,-0.854893891153846,-0.863127668173077,9.25,3.26923076923077
6,WALKING,0.273044203070175,-0.0168527116607895,-0.105011469131579,-0.631593080701754,-0.380882980835088,-0.72097428122807,0.799091338438597,-0.156991549330702,0.157051332403509,-0.964308094298246,-0.963860917719298,-0.954723553157895,0.0769215682842105,-0.00447838358947368,-0.00752405020008772,-0.554070505836842,-0.477819378657895,-0.774323304561404,-0.0307936514561403,-0.0748663718087719,0.0941969828061404,-0.708782537280702,-0.644186349035088,-0.665534515,-0.0908136219438597,-0.0388092972061404,-0.0537894995096491,-0.57861899922807,-0.695395321578947,-0.57180305067807,-0.555668912429825,-0.599112024210526,-0.555668912429825,-0.599112024210526,-0.584211541798246,-0.518323837859649,-0.602660906087719,-0.652202075491228,-0.649684157710526,-0.668238748701754,-0.577416879640351,-0.399661536460526,-0.724412793245614,-0.656018786842105,-0.410889612950614,-0.742965731842105,-0.563324462684211,-0.519834046519298,-0.75528477622807,-0.584994873036842,-0.467185607227193,-0.791947559122807,-0.602015269564912,-0.65051921131579,-0.577720478489474,-0.744634192631579,-0.643809660964912,-0.731952381140351,-0.572727312017544,-0.67856232631579,-0.510783977367544,-0.530740435675439,-0.64108142431579,-0.725762265701754,-0.669742998026316,-0.69004023175,10.9824561403509,4.3859649122807
6,WALKING_UPSTAIRS,0.276304942352941,-0.0218826431620243,-0.11718516595098,-0.112691040513922,-0.0112575008852941,-0.357739440193137,0.912074816078431,-0.215357180186275,0.00131547550588235,-0.966471914509804,-0.940980153529412,-0.924647951862745,0.0808867162960784,0.00783180253705883,-0.00312033964509804,-0.13527417144902,-0.105372434438529,-0.520633624117647,-0.0635775772430392,-0.0539723843284608,0.0855813207993137,-0.428740732901961,-0.350805931,-0.209539353660784,-0.0759737797904902,-0.0421844788715686,-0.0543157787286275,-0.325700500795098,-0.536034877156863,-0.297930749338627,-0.0709369938126471,-0.1557896373,-0.0709369938126471,-0.1557896373,-0.20640758277451,-0.119934786376471,-0.205474096506863,-0.329023884509804,-0.433575146901961,-0.509716753009804,-0.125378840888235,-0.0295731320147059,-0.397425210647059,-0.109866642569706,-0.0671722271980392,-0.388564004676471,-0.190186746095,-0.164413093720392,-0.49327941627451,-0.155768648839216,-0.101815735848039,-0.547200497156863,-0.260686922215686,-0.381844860795098,-0.126310393128431,-0.483844668529412,-0.339491925303922,-0.312732358431373,-0.128024572935686,-0.304694988798039,-0.126060177679412,-0.119687879113137,-0.356538390284314,-0.427088965390196,-0.521400450318628,-0.52993233872549,10.9803921568627,1.3921568627451
6,WALKING_DOWNSTAIRS,0.276249327197917,-0.0184505231565625,-0.106617908697917,-0.2311284150625,-0.246520238032396,-0.596453336051875,0.355652443020833,-0.251123261666667,0.218546876226458,-0.958558727604167,-0.9561486821875,-0.9550252759375,0.088612850121875,0.007179637968125,-0.0112233293355208,-0.34017105833125,-0.287832864402083,-0.616961004572917,-0.0645801209729167,-0.0625587887739583,0.0953435511667708,-0.557202682369792,-0.5369890278125,-0.475187648611458,-0.0609445808364583,-0.0574427415625,-0.0477389893229167,-0.433942422998958,-0.550937896177083,-0.353333580207292,-0.2525736426875,-0.243260275729167,-0.2525736426875,-0.243260275729167,-0.377323953979167,-0.318068611614583,-0.421108244857708,-0.453674256090625,-0.495153406145833,-0.510205430371458,-0.256215334916667,-0.253374944171875,-0.576181289,-0.222423067083333,-0.291362735083333,-0.64378650775,-0.357875705967708,-0.360458903954167,-0.586535559020833,-0.381875050853208,-0.257297106489583,-0.645846014395833,-0.416220702461458,-0.506004042061458,-0.352331448809375,-0.604695332201042,-0.561684499125,-0.572399711489583,-0.230011940822917,-0.36970304740625,-0.300581257703125,-0.345857652723958,-0.445741082845833,-0.56110170230625,-0.521999356661458,-0.529193568685729,11,5.27083333333333
6,SITTING,0.271182263636364,-0.0161512572463636,-0.108746234047273,-0.588522574290909,-0.519784489656364,-0.577189482275455,0.937406136545455,-0.0137956869227273,0.0389111148127,-0.975674525,-0.953836223090909,-0.920919222454545,0.0734764406020909,0.00714302765727273,-0.0222989950131818,-0.594300029790909,-0.602477857528818,-0.774264162063636,0.00620278615481818,-0.110724039303,0.0840114953172727,-0.682809096797273,-0.558152749738182,-0.631333993869091,-0.106258567861818,-0.0417701916817273,-0.0491814337943636,-0.716792921272727,-0.786489234181818,-0.721031124163636,-0.529754439276909,-0.589149647009782,-0.529754439276909,-0.589149647009782,-0.629783095416364,-0.601885457452727,-0.522854866723636,-0.598250725797091,-0.754894611,-0.787575959090909,-0.587465880763636,-0.534715714477273,-0.651143912165455,-0.590016914336364,-0.542425517546364,-0.57476819004,-0.602126783865455,-0.616158889690909,-0.746362583490909,-0.623542501786727,-0.614943329214546,-0.801883354,-0.631883714208182,-0.639188920145455,-0.600323404680909,-0.700967643181818,-0.522940483263636,-0.676487290465455,-0.569235000981818,-0.665081839181818,-0.574821127236364,-0.642498127180909,-0.648240131727273,-0.635821637554546,-0.785215224454546,-0.806546992636364,10.2909090909091,2.63636363636364
6,STANDING,0.284430548280702,-0.0183085061140351,-0.112960725442105,-0.472512610552632,-0.453452224280702,-0.586409725125,0.94549060877193,-0.152567375149123,0.0308043016438597,-0.970544415526316,-0.958718003596491,-0.928594103070175,0.0810315445175439,0.0108686583969298,-0.00658384385350877,-0.467371825747368,-0.469256141765088,-0.703988338859649,-0.0431788997522807,-0.0709077740587719,0.0810584428964912,-0.638965720622807,-0.602825450894737,-0.553747525307018,-0.101567983079825,-0.0449433051842105,-0.0626593353035088,-0.668259936666667,-0.736391516754386,-0.635004312692982,-0.439408826464035,-0.482856047921053,-0.439408826464035,-0.482856047921053,-0.510562784876921,-0.463178275282456,-0.50689978234386,-0.612886638078947,-0.700299335701754,-0.732779902192983,-0.475942485789474,-0.435198781149123,-0.609443886894737,-0.472435362689474,-0.499436755076316,-0.608373465307018,-0.491460485040351,-0.484442602507018,-0.670891346862281,-0.490021216063158,-0.490367534697368,-0.736164774824561,-0.578906236096579,-0.629192618149123,-0.513043398212281,-0.660257774587719,-0.592353452605263,-0.609256834026316,-0.448313058061404,-0.584995393202632,-0.45019034254386,-0.485752182819035,-0.640912053429825,-0.662313584640351,-0.732847148508772,-0.752148498859649,10,2.05263157894737
6,LAYING,0.26163244331579,-0.0121481769947368,-0.122211026912281,-0.926810685149123,-0.884754336985965,-0.90133143,0.216486033596491,0.474763284789474,0.115934394718421,-0.934603630526316,-0.957443338684211,-0.93708251368421,0.0863268176491228,0.00778139938912281,0.000815043901754386,-0.943323142280702,-0.91637480377193,-0.95713562254386,-0.0263481769829825,-0.0972076432289474,0.135093966482456,-0.916494773333333,-0.911653167666667,-0.916740728245614,-0.117178821903509,-0.0354647633636842,-0.0625369516996491,-0.930426861666667,-0.955173721842105,-0.947116740964912,-0.900077811482456,-0.890276129385965,-0.900077811482456,-0.890276129385965,-0.938548895964912,-0.932632647017544,-0.873445604375439,-0.88036195551614,-0.948716090438596,-0.949902256491228,-0.925714278157895,-0.891083922973684,-0.924119436842105,-0.927706299414912,-0.88849482224579,-0.897062009298246,-0.943398549122807,-0.919482137631579,-0.950779362807017,-0.948531298333333,-0.918806138596491,-0.962325449561403,-0.903654351315789,-0.923941530789474,-0.914623774912281,-0.921619617105263,-0.906449770017544,-0.925273656842105,-0.900498047254386,-0.901691479912281,-0.929388122894737,-0.936384610614035,-0.904931586403509,-0.886055388368421,-0.949292244473684,-0.954302351929825,11.0175438596491,4.52631578947368
7,WALKING,0.275060487017544,-0.0171458046421053,-0.105079519535965,-0.65370961122807,-0.505280459719298,-0.384742624685088,0.836350080789474,0.00182507613070176,-0.0443061037517456,-0.976916908245614,-0.960464923859649,-0.941874535877193,0.0828901200877193,0.0139322378742368,-0.0193448283992982,-0.663352739561404,-0.513149148289474,-0.565644264655088,-0.0121282897249123,-0.085956991645614,0.087120149277193,-0.738428030087719,-0.598182907991228,-0.674778603684211,-0.109290706910754,-0.0422740755732456,-0.0554897667463158,-0.596751850870176,-0.57805176896579,-0.720156574385965,-0.524386726270175,-0.565391003140351,-0.524386726270175,-0.565391003140351,-0.586171771359649,-0.502304694726316,-0.619489933157895,-0.571611532513158,-0.641914383929825,-0.538175556123684,-0.661021558333333,-0.505068233645614,-0.453797989944123,-0.651429121578947,-0.537476249026316,-0.396075463060614,-0.682242083596491,-0.547425440972544,-0.542505337586667,-0.673863096877193,-0.508393591198246,-0.587275087849123,-0.643793320666667,-0.559382076437719,-0.660520587280702,-0.769329739210526,-0.627822482754386,-0.71044955245614,-0.54836954472807,-0.643733605789474,-0.50741027098,-0.499468919877193,-0.575322896593597,-0.645175710631579,-0.56845874986114,-0.532732149581579,12.4912280701754,4.35087719298246
7,WALKING_UPSTAIRS,0.262131377127451,-0.0218124629662745,-0.125192486068627,-0.308785498194118,-0.257675955745098,-0.293044722981373,0.779446830784314,-0.153751116960784,-0.200642267140196,-0.953266438137255,-0.953794746372549,-0.916590964215686,0.0612702477529412,0.0107999541431373,0.00811191046421569,-0.312505061009804,-0.366710595890098,-0.585580330784314,-0.0978283234156863,-0.0273296000636275,0.110101567982059,-0.483537470686275,-0.482050238313726,-0.447705445509804,-0.0837978947892157,-0.0465802032901961,-0.0575419046228431,-0.524352591470588,-0.567504394980392,-0.640222918235294,-0.22376634660098,-0.343259192460784,-0.22376634660098,-0.343259192460784,-0.366389477994118,-0.333330974323529,-0.330876225460784,-0.423303277960784,-0.574972756372549,-0.562804119745098,-0.310232427691177,-0.282611839010196,-0.402058887813726,-0.310118380869608,-0.293111447519608,-0.292191135538235,-0.366367086245098,-0.407205181521569,-0.567205207607843,-0.318760294892157,-0.365632250252549,-0.602332766372549,-0.424544585294118,-0.479840699019608,-0.45175499745098,-0.508386136911765,-0.489245662735294,-0.499944153558824,-0.326103050492157,-0.459012448852941,-0.325190069467647,-0.348110007380392,-0.480010131529412,-0.488670024862745,-0.566203155911765,-0.589777687539216,12.4901960784314,1.92156862745098
7,WALKING_DOWNSTAIRS,0.276846557659574,-0.0184877269212766,-0.102266845793617,-0.451049266121277,-0.546749865835106,-0.506611680792021,0.340430128393617,0.291591004638298,0.0844280003659575,-0.964135943191489,-0.966585608723404,-0.945761783404255,0.0886791512744681,-0.00318136701808511,-0.0118067176635319,-0.475080093635638,-0.63577670642234,-0.663204968904255,-0.0611726562521277,-0.0671140406968085,0.113118774670319,-0.689732359702128,-0.626906178244681,-0.683647941489362,-0.0790758844319149,-0.0399434968755319,-0.0700977297765958,-0.743023746914894,-0.636664066753192,-0.702644283968085,-0.470177623792553,-0.369705528083298,-0.470177623792553,-0.369705528083298,-0.575190616282234,-0.442098958314894,-0.569214480287234,-0.604698596085106,-0.689184734148936,-0.632308431234043,-0.463305329765958,-0.556522088595745,-0.551716674138298,-0.447209243937234,-0.571529253840426,-0.522894188605319,-0.504577626862766,-0.645952637180851,-0.636882996170213,-0.492488021893617,-0.65050735356383,-0.68879929056383,-0.653201235319149,-0.589408431680851,-0.632620564585106,-0.703170685946809,-0.655924784787234,-0.732355024787234,-0.371195447117021,-0.467638996048936,-0.454029911946809,-0.431959687508511,-0.606667752638298,-0.674819537446809,-0.630697638489362,-0.660995480605319,12.468085106383,6
7,SITTING,0.276374992083333,-0.0209571485227083,-0.112890655625,-0.699821188541667,-0.57482145314375,-0.6746361569375,0.955423520729167,-0.124256170832292,0.00384698132395833,-0.958518826354167,-0.944059896666667,-0.890626926875,0.0714317849854167,0.00195670486864583,0.0106303504638542,-0.731368872708333,-0.689341397552083,-0.872543221145833,-0.0674822648533333,-0.0326868178166667,0.052573566165625,-0.76982368371875,-0.757942796979167,-0.700522480625,-0.0708763602697917,-0.0413966558041667,-0.0552664205135417,-0.793378543125,-0.8851668640625,-0.825668912083333,-0.634110887604167,-0.640461061239583,-0.634110887604167,-0.640461061239583,-0.7554459484375,-0.7030845203125,-0.657718046770833,-0.737902125638542,-0.8518459896875,-0.8573858515625,-0.714911546770833,-0.611777461653125,-0.766320146979167,-0.694643669479167,-0.584351192733333,-0.655377570625,-0.7423796590625,-0.699289114270833,-0.858367715416667,-0.7442760340625,-0.700274232479167,-0.885556151354167,-0.725774239375,-0.802018901354167,-0.727404799375,-0.785289597447917,-0.7370906190625,-0.721655017291667,-0.659150805208333,-0.687366151416667,-0.700412108229167,-0.7081964978125,-0.783390245208333,-0.755015500895833,-0.861023040208333,-0.8629047978125,12.0416666666667,2.5625
7,STANDING,0.280456957264151,-0.0164590953745283,-0.103916408830189,-0.501839534830189,-0.425806929792453,-0.675106898396226,0.953317793207547,-0.158722457764151,-0.0583320045037736,-0.974187576981132,-0.954859325566038,-0.937574147169811,0.0631548854745283,0.000860786542075472,-0.004641192265,-0.525275681226415,-0.494735137915094,-0.759559892264151,-0.062380926610283,-0.0627183106603774,0.0851999745056604,-0.663157806675472,-0.721305319811321,-0.644340693084906,-0.0617899561990566,-0.0456367722830189,-0.0571841439481132,-0.654131503764151,-0.775583865188679,-0.699037318613208,-0.485256613187736,-0.462821994893396,-0.485256613187736,-0.462821994893396,-0.574695688896227,-0.500958291254717,-0.583534469920755,-0.63257345329566,-0.736206323301887,-0.745712939528302,-0.510494239757547,-0.428932577330189,-0.687660370849057,-0.499210995783019,-0.462427521689623,-0.696068566132075,-0.533608978971698,-0.519741324181132,-0.735155601509434,-0.55999837949151,-0.502512909023585,-0.782916054245283,-0.581416537716038,-0.711059009528302,-0.605704684707547,-0.690434686339623,-0.732174384245283,-0.693980768301887,-0.450342620169811,-0.55483862379434,-0.494743963492453,-0.512448098310378,-0.666073300269811,-0.675446884084906,-0.747484469415094,-0.762841629716981,12,2.75471698113208
7,LAYING,0.263871070961538,-0.0187033403951923,-0.106287923788462,-0.960495679711538,-0.925918073557692,-0.954823766153846,0.220692276826923,0.0771446554807692,0.409297029725385,-0.951892644951923,-0.961870675288461,-0.9653402575,0.08694822175,0.0167199725405769,-0.00728153971289423,-0.978782099038462,-0.965527876730769,-0.976915679519231,-0.0153596369404808,-0.105036760820192,0.120221660144231,-0.929516154807692,-0.95266607125,-0.955434504807692,-0.103065342511538,-0.0376304551009615,-0.0588908200576923,-0.967323688173077,-0.977625625192308,-0.983417969134615,-0.946178533461539,-0.930615331096154,-0.946178533461539,-0.930615331096154,-0.977220046346154,-0.967623703653846,-0.913805654423077,-0.900440133269231,-0.979185368557692,-0.970790571538462,-0.967093304519231,-0.939767670769231,-0.963048556057692,-0.9587168525,-0.923527564807692,-0.953662533173077,-0.978696473653846,-0.965433008846154,-0.973459589423077,-0.980955319326923,-0.968301756057692,-0.979049483173077,-0.928713839230769,-0.961395815576923,-0.957821738557692,-0.930844786538462,-0.948954467403846,-0.958794642884615,-0.943361253490385,-0.934375291844231,-0.967383967596154,-0.967019779038462,-0.932260017596154,-0.899428690865385,-0.973097032211538,-0.969748192692308,12.4807692307692,5
8,WALKING,0.2759762534375,-0.0174527242926042,-0.109078006260417,-0.527904414876042,-0.183169260135417,-0.50249445753125,0.928890830625,-0.223286805416667,-0.0621502125299687,-0.9826525265625,-0.963327742395833,-0.962510474270833,0.0731107556354167,0.000670124454687502,-0.0005144136775,-0.58695459828125,-0.307916927135417,-0.66422048771875,-0.00363400186291667,-0.0850965757883333,0.066793916946875,-0.536962528802083,-0.551411621458333,-0.458593731671875,-0.118110965273958,-0.03505693456875,-0.05750884925625,-0.580281389802083,-0.690351941666667,-0.643218579583333,-0.387030818907292,-0.520725190675,-0.387030818907292,-0.520725190675,-0.483009257875833,-0.542720139177083,-0.420375190142292,-0.549340850833333,-0.6357136940625,-0.719992274895833,-0.572171797291667,-0.233889302645833,-0.570581821875,-0.512782591095833,-0.209894997322917,-0.505965867391667,-0.6140121353125,-0.391032615316667,-0.650440044375,-0.59646576775,-0.265718683427083,-0.677160723572917,-0.485089758466667,-0.587064268041667,-0.488182179697917,-0.556313572322917,-0.535218307104167,-0.499481062822917,-0.483752428767708,-0.618401829895833,-0.509614230716667,-0.592214911520833,-0.593825609635417,-0.597410819989583,-0.705429421458333,-0.76078757625,14.875,4.5625
